datetime,value
2026-01-30T00:00:33,0
2026-01-30T00:10:31,0
2026-01-30T00:20:27,0
2026-01-30T00:30:24,0
2026-01-30T00:40:21,0
2026-01-30T00:50:18,0
2026-01-30T01:00:15,0
2026-01-30T01:10:13,0
2026-01-30T01:20:10,0
2026-01-30T01:30:07,0
2026-01-30T01:40:04,0
2026-01-30T01:50:03,0
2026-01-30T01:59:57,0
2026-01-30T02:09:54,0
2026-01-30T02:19:51,0
2026-01-30T02:29:48,0
2026-01-30T02:39:45,0
2026-01-30T02:49:42,0
2026-01-30T02:59:39,0
2026-01-30T03:09:36,0
2026-01-30T03:19:33,0
2026-01-30T03:29:30,0
2026-01-30T03:39:27,0
2026-01-30T03:49:24,0
2026-01-30T03:59:21,0
2026-01-30T04:09:18,0
2026-01-30T04:19:15,0
2026-01-30T04:29:12,0
2026-01-30T04:39:09,0
2026-01-30T04:49:06,0
2026-01-30T04:59:02,0
2026-01-30T05:08:59,0
2026-01-30T05:18:56,0
2026-01-30T05:28:53,0
2026-01-30T05:38:51,0
2026-01-30T05:48:48,0
2026-01-30T05:58:45,0
2026-01-30T06:08:41,0
2026-01-30T06:18:38,0
2026-01-30T06:28:35,0
2026-01-30T06:38:32,0
2026-01-30T06:48:29,0
2026-01-30T06:58:26,0
2026-01-30T07:08:23,0
2026-01-30T07:18:20,0
2026-01-30T07:28:17,0
2026-01-30T07:38:15,0
2026-01-30T07:48:12,0
2026-01-30T07:58:10,0
2026-01-30T08:08:08,0
2026-01-30T08:18:06,0
2026-01-30T08:28:03,0
2026-01-30T08:38:00,0
2026-01-30T08:47:58,0
2026-01-30T08:57:55,0
2026-01-30T09:07:53,0
2026-01-30T09:17:50,0
2026-01-30T09:27:48,0
2026-01-30T09:37:45,0
2026-01-30T09:47:43,0
2026-01-30T09:57:42,0
2026-01-30T10:07:41,0
2026-01-30T10:17:38,0
2026-01-30T10:27:36,0
2026-01-30T10:37:32,0
2026-01-30T10:47:30,0
2026-01-30T10:57:28,0
2026-01-30T11:07:25,0
2026-01-30T11:17:23,0
2026-01-30T11:27:21,0
2026-01-30T11:37:17,0
2026-01-30T11:47:16,0
2026-01-30T11:57:13,0
2026-01-30T12:07:10,0
2026-01-30T12:17:09,0
2026-01-30T12:27:07,0
2026-01-30T12:37:04,0
2026-01-30T12:47:02,0
2026-01-30T12:57:00,0
2026-01-30T13:06:57,0
2026-01-30T13:16:54,0
2026-01-30T13:26:51,0
2026-01-30T13:36:49,0
2026-01-30T13:46:46,0
2026-01-30T13:56:43,0
2026-01-30T14:06:40,0
2026-01-30T14:16:31,0
2026-01-30T14:26:23,0
2026-01-30T14:36:19,0
2026-01-30T14:46:15,0
2026-01-30T14:56:12,0
2026-01-30T15:06:08,0
2026-01-30T15:16:05,0
2026-01-30T15:26:02,0
2026-01-30T15:35:59,0
2026-01-30T15:45:56,0
2026-01-30T15:55:53,0
2026-01-30T16:05:49,0
2026-01-30T16:15:46,0
2026-01-30T16:25:43,0
2026-01-30T16:35:40,0
2026-01-30T16:45:37,0
2026-01-30T16:55:33,0
2026-01-30T17:05:31,0
2026-01-30T17:15:27,0
2026-01-30T17:25:24,0
2026-01-30T17:35:21,0
2026-01-30T17:45:17,0
2026-01-30T17:55:14,0
2026-01-30T18:05:10,0
2026-01-30T18:15:07,0
2026-01-30T18:25:04,0
2026-01-30T18:35:01,0
