datetime,value
2026-02-23T00:10:30,0
2026-02-23T00:20:26,0
2026-02-23T00:30:22,0
2026-02-23T00:40:19,0
2026-02-23T00:50:16,0
2026-02-23T01:00:12,0
2026-02-23T01:20:06,0
2026-02-23T01:30:03,0
2026-02-23T01:39:58,0
2026-02-23T01:49:55,0
2026-02-23T01:59:51,0
2026-02-23T02:09:48,0
2026-02-23T02:19:44,0
2026-02-23T02:29:41,0
2026-02-23T02:39:37,0
2026-02-23T02:49:34,0
2026-02-23T02:59:30,0
2026-02-23T03:09:27,0
2026-02-23T03:19:23,0
2026-02-23T03:29:20,0
2026-02-23T03:39:17,0
2026-02-23T03:49:14,0
2026-02-23T03:59:10,0
2026-02-23T04:09:06,0
2026-02-23T04:19:03,0
2026-02-23T04:28:59,0
2026-02-23T04:38:55,0
2026-02-23T04:48:52,0
2026-02-23T04:58:49,0
2026-02-23T05:08:46,0
2026-02-23T05:18:43,0
2026-02-23T05:28:39,0
2026-02-23T05:58:28,0
2026-02-23T06:08:25,0
2026-02-23T06:18:22,0
2026-02-23T06:28:18,0
2026-02-23T06:38:15,0
2026-02-23T06:48:12,0
2026-02-23T06:58:09,0
2026-02-23T07:08:05,0
2026-02-23T07:18:02,0
2026-02-23T07:37:55,0
2026-02-23T07:47:51,0
2026-02-23T07:57:48,0
2026-02-23T08:07:45,0
2026-02-23T08:17:43,0
2026-02-23T08:27:40,0
2026-02-23T08:37:38,0
2026-02-23T08:47:36,0
2026-02-23T08:57:33,0
2026-02-23T09:07:30,0
2026-02-23T09:17:27,0
2026-02-23T09:27:24,0.89
2026-02-23T09:37:20,0
2026-02-23T09:47:17,3.02
2026-02-23T09:57:14,0
2026-02-23T10:07:11,0.65
2026-02-23T10:17:07,0.54
2026-02-23T10:46:57,5.14
2026-02-23T10:56:54,0.97
2026-02-23T11:06:50,1.74
2026-02-23T11:16:47,1.75
2026-02-23T11:26:44,0.59
2026-02-23T11:36:41,0.75
2026-02-23T11:46:38,0
2026-02-23T12:06:31,0.81
2026-02-23T12:36:22,3.98
2026-02-23T13:16:08,0.91
2026-02-23T15:15:26,2.04
