timestamp_local,value
2026-01-30T15:23:39,29
2026-01-30T15:24:39,30
2026-01-30T15:25:39,32
2026-01-30T15:26:39,30
2026-01-30T15:27:39,31
2026-01-30T15:28:39,27
2026-01-30T15:29:40,29
2026-01-30T15:30:39,30
2026-01-30T15:31:39,30
2026-01-30T15:32:40,30
2026-01-30T15:33:40,23
2026-01-30T15:34:40,24
2026-01-30T15:35:40,22
2026-01-30T15:36:40,29
2026-01-30T15:37:40,32
2026-01-30T15:38:40,30
2026-01-30T15:39:40,29
2026-01-30T15:40:40,27
2026-01-30T15:41:40,29
2026-01-30T15:42:40,30
2026-01-30T15:43:40,30
2026-01-30T15:44:40,28
2026-01-30T15:45:40,29
2026-01-30T15:46:41,30
2026-01-30T15:47:41,28
2026-01-30T15:48:40,29
2026-01-30T15:49:41,30
2026-01-30T15:50:41,28
2026-01-30T15:51:41,30
2026-01-30T15:52:41,27
2026-01-30T15:53:41,29
2026-01-30T15:54:41,27
2026-01-30T15:55:41,31
2026-01-30T15:56:41,29
2026-01-30T15:57:41,25
2026-01-30T15:58:41,23
2026-01-30T15:59:41,30
2026-01-30T16:00:41,27
2026-01-30T16:01:41,24
2026-01-30T16:02:42,27
2026-01-30T16:03:42,25
2026-01-30T16:04:41,30
2026-01-30T16:05:42,28
2026-01-30T16:06:42,27
2026-01-30T16:07:42,30
2026-01-30T16:08:42,27
2026-01-30T16:09:42,30
2026-01-30T16:10:42,29
2026-01-30T16:11:42,30
2026-01-30T16:12:42,29
2026-01-30T16:13:42,30
2026-01-30T16:14:43,30
2026-01-30T16:15:42,27
2026-01-30T16:16:42,28
2026-01-30T16:17:43,30
2026-01-30T16:18:42,30
2026-01-30T16:19:43,30
2026-01-30T16:20:43,30
2026-01-30T16:21:43,30
2026-01-30T16:22:43,29
2026-01-30T16:23:43,29
2026-01-30T16:24:43,28
2026-01-30T16:25:43,29
2026-01-30T16:26:43,30
2026-01-30T16:27:43,28
2026-01-30T16:28:43,30
2026-01-30T16:29:43,24
2026-01-30T16:30:43,23
2026-01-30T16:31:43,28
2026-01-30T16:32:45,24
2026-01-30T16:33:43,21
2026-01-30T16:34:43,24
2026-01-30T16:35:44,23
2026-01-30T16:36:43,22
2026-01-30T16:37:44,23
2026-01-30T16:38:44,25
2026-01-30T16:39:44,27
2026-01-30T16:40:44,28
2026-01-30T16:41:44,24
2026-01-30T16:42:44,23
2026-01-30T16:43:44,22
2026-01-30T16:44:44,25
2026-01-30T16:45:44,22
2026-01-30T16:46:44,23
2026-01-30T16:47:44,21
2026-01-30T16:48:44,24
2026-01-30T16:49:45,23
2026-01-30T16:50:44,23
2026-01-30T16:51:45,24
2026-01-30T16:52:45,22
2026-01-30T16:53:45,25
2026-01-30T16:54:45,23
2026-01-30T16:55:45,24
2026-01-30T16:56:45,24
2026-01-30T16:57:45,27
2026-01-30T16:58:45,25
2026-01-30T16:59:45,23
2026-01-30T17:00:45,28
2026-01-30T17:01:45,24
2026-01-30T17:02:45,21
2026-01-30T17:03:46,23
2026-01-30T17:04:45,24
2026-01-30T17:05:45,24
2026-01-30T17:06:46,24
2026-01-30T17:07:45,25
2026-01-30T17:08:46,23
2026-01-30T17:09:46,25
2026-01-30T17:10:46,27
2026-01-30T17:11:46,29
2026-01-30T17:12:46,27
2026-01-30T17:13:46,21
