datetime,value
2026-02-23T00:08:33,0
2026-02-23T00:18:24,0
2026-02-23T00:28:28,0
2026-02-23T00:38:21,0
2026-02-23T00:48:16,0
2026-02-23T00:58:11,0
2026-02-23T01:08:10,0
2026-02-23T01:18:05,0
2026-02-23T01:28:11,0
2026-02-23T01:38:06,0
2026-02-23T01:47:59,0
2026-02-23T01:57:55,0
2026-02-23T02:07:49,0
2026-02-23T02:17:48,0
2026-02-23T02:27:43,0
2026-02-23T02:37:41,0
2026-02-23T02:47:38,0
2026-02-23T02:57:39,0
2026-02-23T03:07:32,0
2026-02-23T03:17:32,0
2026-02-23T03:27:32,0
2026-02-23T03:37:22,0
2026-02-23T03:47:23,0
2026-02-23T03:57:16,0
2026-02-23T04:07:16,0
2026-02-23T04:17:15,0
2026-02-23T04:27:09,0
2026-02-23T04:37:08,0
2026-02-23T04:46:58,0
2026-02-23T04:57:00,0
2026-02-23T05:06:52,0
2026-02-23T05:16:49,0
2026-02-23T05:26:46,0
2026-02-23T05:36:42,0
2026-02-23T05:46:42,0
2026-02-23T05:56:38,0
2026-02-23T06:06:36,0
2026-02-23T06:16:32,0
2026-02-23T06:26:27,0
2026-02-23T06:36:24,0
2026-02-23T06:46:23,0
2026-02-23T06:56:20,0
2026-02-23T07:06:15,0
2026-02-23T07:16:15,0
2026-02-23T07:26:12,0
2026-02-23T07:36:06,0
2026-02-23T07:46:03,0
2026-02-23T07:56:05,0
2026-02-23T08:05:58,0
2026-02-23T08:15:53,0
2026-02-23T08:25:54,0
2026-02-23T08:35:47,0
2026-02-23T08:45:44,0
2026-02-23T08:55:43,0
2026-02-23T09:05:42,0
2026-02-23T09:15:36,0
2026-02-23T09:25:39,0
2026-02-23T09:35:29,0
2026-02-23T09:45:26,0
2026-02-23T09:55:23,0
2026-02-23T10:05:22,0
2026-02-23T10:15:17,0
2026-02-23T10:25:18,0
2026-02-23T10:35:20,0
2026-02-23T10:45:15,0
2026-02-23T10:55:10,0
2026-02-23T11:05:02,0
2026-02-23T11:15:01,0
2026-02-23T11:25:00,0
2026-02-23T11:34:53,0
2026-02-23T11:44:49,0
2026-02-23T11:54:46,0
2026-02-23T12:04:43,0
2026-02-23T12:14:42,0
2026-02-23T12:24:39,0
2026-02-23T12:34:36,0
2026-02-23T12:44:38,0
2026-02-23T12:54:30,0
2026-02-23T13:04:27,0
2026-02-23T13:14:23,0
2026-02-23T13:24:20,0
2026-02-23T13:34:17,0
2026-02-23T13:44:12,0
2026-02-23T13:54:09,0
2026-02-23T14:04:08,0
2026-02-23T14:14:06,0
2026-02-23T14:23:59,0
2026-02-23T14:34:03,0
2026-02-23T14:43:53,0
2026-02-23T14:53:50,0
2026-02-23T15:03:49,0
2026-02-23T15:13:47,0
2026-02-23T15:23:46,0
