datetime,value
2026-02-23T10:45:10,41
2026-02-23T10:55:40,42
2026-02-23T11:05:04,34
2026-02-23T11:15:05,40
2026-02-23T11:25:12,45
2026-02-23T11:44:53,42
2026-02-23T11:54:52,34
2026-02-23T12:04:48,39
2026-02-23T12:14:44,45
2026-02-23T12:24:42,42
2026-02-23T12:34:39,43
2026-02-23T12:44:35,49
2026-02-23T12:54:33,39
2026-02-23T13:04:29,34
2026-02-23T13:14:25,45
2026-02-23T13:24:22,40
2026-02-23T13:34:19,45
2026-02-23T13:44:15,40
2026-02-23T13:54:11,27
2026-02-23T14:04:06,25
2026-02-23T14:14:01,43
2026-02-23T14:23:57,34
2026-02-23T14:33:53,45
2026-02-23T14:43:53,36
2026-02-23T14:53:50,29
2026-02-23T15:13:44,42
