datetime,value
2026-02-23T00:06:59,0
2026-02-23T00:16:56,0
2026-02-23T00:26:53,0
2026-02-23T00:36:49,0
2026-02-23T00:46:46,0
2026-02-23T00:56:43,0
2026-02-23T01:06:40,0
2026-02-23T01:16:36,0
2026-02-23T01:26:33,0
2026-02-23T01:36:30,0
2026-02-23T01:46:27,0
2026-02-23T01:56:23,0
2026-02-23T02:06:20,0
2026-02-23T02:16:17,0
2026-02-23T02:26:13,0
2026-02-23T02:36:10,0
2026-02-23T02:46:07,0
2026-02-23T02:56:03,0
2026-02-23T03:06:00,0
2026-02-23T03:15:57,0
2026-02-23T03:25:54,0
2026-02-23T03:35:50,0
2026-02-23T03:45:47,0
2026-02-23T03:55:44,0
2026-02-23T04:05:41,0
2026-02-23T04:15:37,0
2026-02-23T04:25:34,0
2026-02-23T04:35:31,0
2026-02-23T04:45:28,0
2026-02-23T04:55:25,0
2026-02-23T05:05:22,0
2026-02-23T05:15:19,0
2026-02-23T05:25:16,0
2026-02-23T05:35:12,0
2026-02-23T05:45:09,0
2026-02-23T05:55:05,0
2026-02-23T06:05:02,0
2026-02-23T06:14:59,0
2026-02-23T06:24:56,0
2026-02-23T06:34:52,0
2026-02-23T06:44:49,0
2026-02-23T06:54:46,0
2026-02-23T07:04:43,0
2026-02-23T07:14:39,0
2026-02-23T07:24:36,0
2026-02-23T07:34:33,0
2026-02-23T07:44:29,0
2026-02-23T07:54:26,0
2026-02-23T08:04:23,0
2026-02-23T08:14:19,0
2026-02-23T08:24:16,0
2026-02-23T08:34:13,0
2026-02-23T08:44:10,0
2026-02-23T08:54:07,0
2026-02-23T09:04:04,0
2026-02-23T09:14:00,0
2026-02-23T09:23:57,0
2026-02-23T09:33:54,0
2026-02-23T09:43:51,0
2026-02-23T09:53:47,0
2026-02-23T10:03:44,0
2026-02-23T10:13:41,0
2026-02-23T10:23:38,0
2026-02-23T10:33:34,0
2026-02-23T10:43:31,0
2026-02-23T10:53:28,0
2026-02-23T11:03:25,0
2026-02-23T11:13:22,0
2026-02-23T11:23:19,0
2026-02-23T11:33:15,0
2026-02-23T11:43:12,0
2026-02-23T11:53:09,0
2026-02-23T12:03:05,0
2026-02-23T12:13:02,0
2026-02-23T12:22:57,0
2026-02-23T12:32:53,0
2026-02-23T12:42:50,0
2026-02-23T12:52:46,0
2026-02-23T13:02:43,0
2026-02-23T13:12:40,0
2026-02-23T13:22:37,0
2026-02-23T13:32:33,0
2026-02-23T13:42:30,0
2026-02-23T13:52:27,0
2026-02-23T14:02:24,0
2026-02-23T14:12:20,0
2026-02-23T14:22:17,0
2026-02-23T14:32:14,0
2026-02-23T14:42:11,0
2026-02-23T14:52:07,0
2026-02-23T15:02:04,0
2026-02-23T15:12:00,0
2026-02-23T15:21:58,0
