datetime,value
2026-01-30T00:08:50,49
2026-01-30T00:18:47,52
2026-01-30T00:28:43,42
2026-01-30T00:38:39,39
2026-01-30T00:48:36,51
2026-01-30T00:58:32,39
2026-01-30T01:08:29,32
2026-01-30T01:18:26,53
2026-01-30T01:28:23,38
2026-01-30T01:38:20,38
2026-01-30T01:48:17,46
2026-01-30T01:58:14,38
2026-01-30T02:08:10,36
2026-01-30T02:18:06,42
2026-01-30T02:28:03,41
2026-01-30T02:38:00,51
2026-01-30T02:47:57,47
2026-01-30T02:57:54,47
2026-01-30T07:36:26,45
2026-01-30T07:46:55,45
2026-01-30T08:56:02,38
2026-01-30T09:05:58,48
2026-01-30T09:15:56,47
2026-01-30T09:25:54,58
2026-01-30T09:35:50,52
2026-01-30T09:45:47,49
2026-01-30T09:55:45,54
2026-01-30T10:05:41,47
2026-01-30T10:15:41,49
2026-01-30T10:25:36,43
2026-01-30T10:35:33,50
2026-01-30T10:45:29,37
2026-01-30T10:55:28,47
2026-01-30T11:05:24,45
2026-01-30T11:15:21,47
2026-01-30T11:25:18,51
2026-01-30T11:35:17,43
2026-01-30T11:45:13,50
2026-01-30T11:55:10,48
2026-01-30T12:05:10,23
2026-01-30T12:15:02,40
2026-01-30T12:25:00,45
2026-01-30T12:35:00,45
2026-01-30T12:44:56,43
2026-01-30T12:54:53,47
2026-01-30T13:04:48,41
2026-01-30T13:14:45,30
2026-01-30T13:24:49,48
2026-01-30T13:34:37,49
2026-01-30T13:44:34,39
2026-01-30T13:54:31,48
2026-01-30T14:04:27,36
2026-01-30T14:14:24,19
2026-01-30T14:24:22,21
2026-01-30T14:34:19,40
2026-01-30T14:44:25,49
2026-01-30T14:54:10,46
2026-01-30T15:04:11,36
2026-01-30T15:14:06,24
2026-01-30T15:24:05,39
2026-01-30T15:33:59,43
2026-01-30T15:43:54,27
2026-01-30T15:53:50,32
2026-01-30T16:03:46,28
2026-01-30T16:13:42,40
2026-01-30T16:23:38,45
2026-01-30T16:33:35,30
2026-01-30T16:43:32,38
2026-01-30T16:53:29,51
2026-01-30T17:03:25,33
2026-01-30T17:13:21,28
2026-01-30T17:23:17,30
2026-01-30T17:33:12,38
2026-01-30T17:43:09,41
2026-01-30T17:53:05,45
2026-01-30T18:03:00,57
2026-01-30T18:12:56,40
