timestamp_local,value
2026-01-30T00:08:50,0
2026-01-30T00:18:47,0
2026-01-30T00:28:43,0
2026-01-30T00:38:39,0
2026-01-30T00:48:36,0
2026-01-30T00:58:32,0
2026-01-30T01:08:29,0
2026-01-30T01:18:26,0
2026-01-30T01:28:23,0
2026-01-30T01:38:19,0
2026-01-30T01:48:17,0
2026-01-30T01:58:13,0
2026-01-30T02:08:10,0
2026-01-30T02:18:06,0
2026-01-30T02:28:03,0
2026-01-30T02:37:59,0
2026-01-30T02:47:56,0
2026-01-30T02:57:53,0
2026-01-30T07:36:25,0
2026-01-30T08:56:01,0
2026-01-30T09:05:58,0
2026-01-30T09:15:55,0
2026-01-30T09:25:53,0
2026-01-30T09:35:50,0
2026-01-30T09:45:47,0
2026-01-30T09:55:45,0
2026-01-30T10:05:41,0
2026-01-30T10:15:40,0
2026-01-30T10:25:36,0
2026-01-30T10:35:33,0
2026-01-30T10:45:29,0
2026-01-30T10:55:27,0
2026-01-30T11:05:23,0
2026-01-30T11:15:20,0
2026-01-30T11:25:17,0
2026-01-30T11:35:16,0
2026-01-30T11:45:13,0
2026-01-30T11:55:10,0
2026-01-30T12:05:08,0
2026-01-30T12:15:01,0
2026-01-30T12:24:59,0
2026-01-30T12:34:59,0
2026-01-30T12:44:55,0
2026-01-30T12:54:52,0
2026-01-30T13:04:48,0
2026-01-30T13:14:45,0
2026-01-30T13:24:47,0
2026-01-30T13:34:37,0
2026-01-30T13:44:34,0
2026-01-30T13:54:31,0
2026-01-30T14:04:27,0
2026-01-30T14:14:23,0
2026-01-30T14:24:21,0
2026-01-30T14:34:18,0
2026-01-30T14:44:24,0
2026-01-30T14:54:10,0
2026-01-30T15:04:10,0
2026-01-30T15:14:05,0
2026-01-30T15:24:04,0
2026-01-30T15:33:58,0
2026-01-30T15:43:54,0
2026-01-30T15:53:50,0
2026-01-30T16:03:46,0
2026-01-30T16:13:41,0
2026-01-30T16:23:38,0
2026-01-30T16:33:34,0
2026-01-30T16:43:32,0
2026-01-30T16:53:28,0
2026-01-30T17:03:24,0
2026-01-30T17:13:20,0
2026-01-30T17:23:16,0
2026-01-30T17:33:12,0
