datetime,value
2026-02-23T07:24:44,45
2026-02-23T07:34:40,45
2026-02-23T07:44:37,45
2026-02-23T07:54:34,45
2026-02-23T08:04:31,45
2026-02-23T08:14:30,45
2026-02-23T08:24:28,45
2026-02-23T08:34:22,45
2026-02-23T08:44:18,45
2026-02-23T08:54:15,45
2026-02-23T09:04:12,45
2026-02-23T09:14:10,45
2026-02-23T09:24:13,45
2026-02-23T09:34:03,45
2026-02-23T09:44:00,45
2026-02-23T09:53:57,45
2026-02-23T10:03:53,45
2026-02-23T10:13:50,45
2026-02-23T10:23:47,45
2026-02-23T10:33:43,45
2026-02-23T10:43:39,45
2026-02-23T10:53:36,45
2026-02-23T11:03:32,45
2026-02-23T11:13:29,45
2026-02-23T11:23:26,45
2026-02-23T11:33:23,45
2026-02-23T11:43:20,45
2026-02-23T11:53:16,45
2026-02-23T12:03:13,45
2026-02-23T12:13:10,45
2026-02-23T12:23:09,45
2026-02-23T12:33:03,45
2026-02-23T12:43:00,45
2026-02-23T12:52:58,45
2026-02-23T13:02:54,45
2026-02-23T13:12:51,45
2026-02-23T13:22:48,45
2026-02-23T13:32:45,45
2026-02-23T13:42:43,45
2026-02-23T13:52:38,45
2026-02-23T14:02:35,45
2026-02-23T14:12:32,45
2026-02-23T14:22:30,45
2026-02-23T14:32:26,45
2026-02-23T14:42:26,45
2026-02-23T14:52:19,45
2026-02-23T15:02:16,45
2026-02-23T15:12:13,45
2026-02-23T15:22:10,45
